num_groups,expected_m_per_group,n,k,valid_m,time_us,throughput_TFLOPS,bandwidth_GBs
4,2048,2048,12288,8192,661.587,623.2239454765587,355.02666164843026
4,2048,2048,16384,8192,935.404,587.7201870934912,322.8443410547742
4,2048,4096,2048,8192,295.874,464.5185229928956,396.9274488464684
4,2048,4096,4096,8192,382.197,719.2047738312964,438.9677574653909
4,2048,4096,7168,8192,784.6470000000002,613.0608249977378,310.03703831149545
4,2048,4096,8192,8192,796.365,690.3314609356263,337.0759086599738
4,2048,4096,12288,8192,1168.0,706.022021260274,316.009205479452
4,2048,4096,16384,8192,1532.9999999999998,717.2287200104371,306.4331689497717
4,2048,7168,2048,8192,325.227,739.5393635091798,593.240979377481
4,2048,7168,4096,8192,569.764,844.2729571401492,471.1344626898154
4,2048,7168,7168,8192,1177.0,715.2197026474087,324.28348683092605
4,2048,7168,8192,8192,1391.0,691.64103113156,301.53156002875625
4,2048,7168,12288,8192,2154.0,669.9670433871867,264.8214224698236
4,2048,7168,16384,8192,2664.0,722.2767825105105,270.8034114114114
4,2048,8192,2048,8192,449.91,610.96198560601,484.77208330555
4,2048,8192,4096,8192,806.2559999999999,681.862601813816,374.55831398464017
4,2048,8192,7168,8192,1495.0,643.5268724441471,286.16656053511707
4,2048,8192,8192,8192,1602.0000000000002,686.3368463021222,293.2347365792759
4,2048,8192,12288,8192,2178.0,757.2394130688706,292.7154306703398
4,2048,8192,16384,8192,3643.0,603.6297709448257,221.05582432061487
4,2048,12288,2048,8192,681.9939999999999,604.5754954090506,467.40455781135915
4,2048,12288,4096,8192,1392.0,592.4092822068965,313.3675402298851
4,2048,12288,7168,8192,2036.9999999999998,708.448213773196,300.6226725576829
4,2048,12288,8192,8192,2427.0,679.5498317527813,276.5095344046148
4,2048,12288,12288,8192,3715.0,665.9222510083445,243.8680118438762
4,2048,12288,16384,8192,5029.0,655.902740769139,226.85438218333667
4,2048,16384,2048,8192,785.63,699.7642832987539,533.8777796163589
4,2048,16384,4096,8192,1534.0,716.7611654341591,371.854852672751
4,2048,16384,7168,8192,3182.0,604.6968411715902,250.44555625392837
4,2048,16384,8192,8192,2901.0,758.0224941578766,300.72913891761465
4,2048,16384,12288,8192,5130.000000000001,642.9892560093566,228.92887329434694
4,2048,16384,16384,8192,6235.999999999999,705.2672403951251,236.75352918537524
4,8192,2048,2048,32768,399.98600000000005,687.2188200187005,545.2786047511662
4,8192,2048,4096,32768,850.209,646.6125551340906,355.1948850223886
4,8192,2048,7168,32768,1249.0,770.2743589303443,342.529229783827
4,8192,2048,8192,32768,1724.0,637.7677655313225,272.48378654292344
4,8192,2048,12288,32768,2712.9999999999995,607.9128056262441,234.99233615923336
4,8192,2048,16384,32768,2970.0,740.411870556229,271.14692525252525
4,8192,4096,2048,32768,1016.0,541.098242015748,363.28617322834646
4,8192,4096,4096,32768,1880.0,584.846610519149,249.87342978723404
4,8192,4096,7168,32768,2921.0000000000005,658.7282946278672,212.51523176994178
4,8192,4096,8192,32768,3731.0,589.3924565939426,179.86830340391316
4,8192,4096,12288,32768,5449.0,605.3468312218756,160.10556652596807
4,8192,4096,16384,32768,6684.000000000001,657.9961865804906,160.6436002393776
4,8192,7168,2048,32768,1399.0,687.6859716254468,425.7263531093638
4,8192,7168,4096,32768,3262.0,589.8667530987124,221.1588865726548
4,8192,7168,7168,32768,5304.000000000001,634.8518778401207,171.59954147812968
4,8192,7168,8192,32768,6078.0,633.1508221809806,160.0984744981902
4,8192,7168,12288,32768,9550.000000000002,604.4435650077486,128.2446877486911
4,8192,7168,16384,32768,12369.0,622.2476671058291,119.36251984800711
4,8192,8192,2048,32768,1924.0,571.471740008316,348.79866943866944
4,8192,8192,4096,32768,3720.9999999999995,590.9764191217415,216.4220284869659
4,8192,8192,7168,32768,6112.0,629.6287135497382,164.6978010471204
4,8192,8192,8192,32768,7099.0,619.5304283848428,151.2525459923933
4,8192,8192,12288,32768,11112.0,593.6887838963282,120.78629229661627
4,8192,8192,16384,32768,15034.000000000002,585.0800201016363,107.13135133696952
4,8192,12288,2048,32768,2710.0,608.5857718317343,359.06956752767525
4,8192,12288,4096,32768,5468.0,603.2433949027067,208.64131089978056
4,8192,12288,7168,32768,9923.0,581.7228706866875,140.33144492592967
4,8192,12288,8192,32768,11177.0,590.2361784607676,132.0922437147714
4,8192,12288,12288,32768,17317.0,571.4387393881158,104.63355823757003
4,8192,12288,16384,32768,18160.0,726.5495337726873,118.25350484581499
4,8192,16384,2048,32768,3807.0,577.6262819942211,334.9273485684266
4,8192,16384,4096,32768,7110.0,618.5719424900142,207.6504933895921
4,8192,16384,7168,32768,13198.0,583.1627060487953,134.74654462797395
4,8192,16384,8192,32768,14721.0,597.5200748731744,127.64405896338563
4,8192,16384,12288,32768,24812.0,531.7644499964533,91.95959116556504
4,8192,16384,16384,32768,14070.0,1250.3330521972991,190.7856830135039
8,256,2048,2048,2048,26.178,656.2712653373061,1762.447245778898
8,256,2048,4096,2048,43.176,795.8064287567166,1942.8867889568278
8,256,2048,7168,2048,66.294,907.0133367122214,2119.485684979033
8,256,2048,8192,2048,73.376,936.5388783253379,2172.148277365896
8,256,2048,12288,2048,103.647,994.5219360328807,2266.1632656999236
8,256,2048,16384,2048,131.415,1045.839161983031,2361.819396568124
8,256,4096,2048,2048,44.558,771.1238917366129,1976.7580232505945
8,256,4096,4096,2048,76.724,895.6711946196756,2077.3623898649707
8,256,4096,7168,2048,123.69,972.2619798528578,2153.2727302126286
8,256,4096,8192,2048,138.169,994.7162784126685,2185.655885184086
8,256,4096,12288,2048,195.825,1052.7686976024513,2270.3752023490365
8,256,4096,16384,2048,250.303,1098.180632848987,2345.966928083163
8,256,7168,2048,2048,70.254,855.8878091496568,2149.2718421726872
8,256,7168,4096,2048,128.733,934.17448741193,2117.79232986103
8,256,7168,7168,2048,209.284,1005.5876106343534,2174.4709772366737
8,256,7168,8192,2048,235.472,1021.4300153563906,2190.9160834409186
8,256,7168,12288,2048,337.0710000000001,1070.330146657529,2252.252563999869
8,256,7168,16384,2048,436.058,1103.1476022730922,2298.8654169858137
8,256,8192,2048,2048,83.294,825.0231317501862,2064.572046005715
8,256,8192,4096,2048,191.552,717.5020541262948,1620.335449381891
8,256,8192,7168,2048,375.381,640.7308003761511,1379.922116463007
8,256,8192,8192,2048,536.565,512.2919067475516,1094.3735800881534
8,256,8192,12288,2048,573.628,718.7878911350213,1506.2490394471677
8,256,8192,16384,2048,658.241,835.1892602982799,1733.1808380213326
8,256,12288,2048,2048,113.173,910.8110159136897,2260.720701934207
8,256,12288,4096,2048,210.514,979.3098331132371,2191.6520516450214
8,256,12288,7168,2048,434.778,829.7964774298607,1770.2247675825363
8,256,12288,8192,2048,692.536,595.3724577725924,1259.739900886019
8,256,12288,12288,2048,716.483,863.2100002707671,1791.3293462650197
8,256,12288,16384,2048,1239.0,665.5639393317191,1367.6342340597255
8,256,16384,2048,2048,145.221,946.4123885113033,2339.459334393786
8,256,16384,4096,2048,272.837,1007.4803158809107,2244.447725198562
8,256,16384,7168,2048,453.37,1061.023749149701,2252.714171647881
8,256,16384,8192,2048,506.122,1086.2120474668163,2287.2507103030493
8,256,16384,12288,2048,740.73,1113.2716655623506,2298.9313569046753
8,256,16384,16384,2048,961.938,1143.017146402367,2337.1017092577695
8,1024,2048,2048,8192,65.604,1047.4891277361137,1278.673251630998
8,1024,2048,4096,8192,119.286,1152.1800837650687,1125.1758630518252
8,1024,2048,7168,8192,198.106,1214.0882586897922,1058.6009510060271
8,1024,2048,8192,8192,223.54399999999998,1229.6367021436497,1050.7149554450132
8,1024,2048,12288,8192,323.652,1273.9512204960884,1036.7441573047595
8,1024,2048,16384,8192,424.802,1294.1460112899658,1026.8492521221651
8,1024,4096,2048,8192,119.316,1151.8903874752757,1265.5045760836767
8,1024,4096,4096,8192,214.845,1279.4242683981474,1093.2580418441203
8,1024,4096,7168,8192,367.27500000000003,1309.7442982833024,982.125502688721
8,1024,4096,8192,8192,415.558,1322.9340161614023,968.9458126182145
8,1024,4096,12288,8192,613.959,1343.1413511846883,929.0935453344605
8,1024,4096,16384,8192,813.186,1352.1034889631644,907.7843248654059
8,1024,7168,2048,8192,196.515,1223.9176071852023,1280.605755285856
8,1024,7168,4096,8192,358.842,1340.5240667257456,1075.3366885704572
8,1024,7168,7168,8192,623.08,1351.052176311228,942.4192078063812
8,1024,7168,8192,8192,708.366,1358.157611042879,923.69117659515
8,1024,7168,12288,8192,1322.0,1091.6104473948562,697.9931013615734
8,1024,7168,16384,8192,2215.0,868.6886449697517,537.7798356659142
8,1024,8192,2048,8192,233.48999999999998,1177.257728142533,1221.519859522892
8,1024,8192,4096,8192,425.789,1291.1461167103896,1024.4689646749916
8,1024,8192,7168,8192,733.663,1311.3277816981367,903.2757982888603
8,1024,8192,8192,8192,831.961,1321.5903483168083,887.2982074880913
8,1024,8192,12288,8192,1244.0,1325.7776862250803,836.1634983922829
8,1024,8192,16384,8192,1650.0,1332.7413670012122,813.4407757575758
8,1024,12288,2048,8192,332.447,1240.2484017482489,1261.645916491952
8,1024,12288,4096,8192,615.003,1340.8612979644,1036.635931857243
8,1024,12288,7168,8192,1072.0,1346.1837793432835,899.8973134328357
8,1024,12288,8192,8192,1260.0,1308.9424140190474,852.1760507936508
8,1024,12288,12288,8192,3680.0,672.2557506782608,410.3123478260869
8,1024,12288,16384,8192,5210.0,633.116100446833,373.54262111324374
8,1024,16384,2048,8192,1020.0000000000001,538.9762881254902,542.7922823529411
8,1024,16384,4096,8192,1810.0,607.464987721547,463.4590055248619
8,1024,16384,7168,8192,3248.0,592.4092822068965,389.98762561576353
8,1024,16384,8192,8192,4017.0000000000005,547.4292396196165,350.83050634802083
8,1024,16384,12288,8192,2968.0,1111.36620058221,667.0186954177897
8,1024,16384,16384,8192,6767.0,649.9255964391901,376.84894813063397
8,4096,2048,2048,32768,497.963,552.0046809582237,471.6836873422322
8,4096,2048,4096,32768,885.777,620.6481020482581,378.81353884781385
8,4096,2048,7168,32768,1205.0000000000002,798.4005595883816,403.76702406639004
8,4096,2048,8192,32768,1815.0,605.7915304550963,295.7966457300276
8,4096,2048,12288,32768,2609.0,632.1454356703719,282.94269988501344
8,4096,2048,16384,32768,2311.0,951.5461945270445,406.5443946343574
8,4096,4096,2048,32768,436.345,1259.91088218726,922.7862906644971
8,4096,4096,4096,32768,1688.0,651.3694477345971,318.05148815165876
8,4096,4096,7168,32768,2648.0,726.6409926767371,278.77549244712986
8,4096,4096,8192,32768,3621.0,607.2972260568904,222.39888649544324
8,4096,4096,12288,32768,3170.0000000000005,1040.54728180694,338.7198182965299
8,4096,4096,16384,32768,6214.000000000001,707.7641633575796,215.99248149340198
8,4096,7168,2048,32768,1623.0,592.7742910067775,403.1493678373382
8,4096,7168,4096,32768,2956.0,650.9287376887686,283.78240866035185
8,4096,7168,7168,32768,4692.0,717.658644514919,237.78449786871272
8,4096,7168,8192,32768,6025.0,638.7204476707054,200.49121195020746
8,4096,7168,12288,32768,8675.0,665.4104951958501,181.79346443804033
8,4096,7168,16384,32768,12134.0,634.2987798279215,160.3887469919235
8,4096,8192,2048,32768,2134.9999999999995,514.993736663232,345.7599550351288
8,4096,8192,4096,32768,4176.0,526.5860286283526,224.98182375478927
8,4096,8192,7168,32768,6045.0,636.6072286544252,205.37865740281225
8,4096,8192,8192,32768,5322.0,826.3897991552047,252.1941525742202
8,4096,8192,12288,32768,11547.0,571.3232672257728,151.10682116567074
8,4096,8192,16384,32768,8750.0,1005.2677739666285,245.42670262857143
8,4096,12288,2048,32768,2826.0,583.604897970276,379.9511054493985
8,4096,12288,4096,32768,5257.0,627.4557510610614,255.31239870648656
8,4096,12288,7168,32768,7887.999999999999,731.7997015496959,221.20061663286006
8,4096,12288,8192,32768,10905.0,604.9582546222833,172.31070077945895
8,4096,12288,12288,32768,16775.0,589.9019165415201,144.01902259314457
8,4096,12288,16384,32768,22378.0,589.6031608415409,131.9505771740102
8,4096,16384,2048,32768,3489.0,630.2732174124392,403.92265520206365
8,4096,16384,4096,32768,5425.0,810.699817715023,321.62773529953915
8,4096,16384,7168,32768,13442.0,572.5771012075584,167.24795000743936
8,4096,16384,8192,32768,15522.000000000002,566.6855445308594,155.644833397758
8,4096,16384,12288,32768,22431.999999999996,588.1838237032812,137.61625106990016
8,4096,16384,16384,32768,31034.0,566.8681460467874,121.0961005348972
16,128,2048,2048,2048,83.788,205.03973342244714,951.1120446842032
16,128,2048,4096,2048,64.435,533.2465021804919,2343.3684177853647
16,128,2048,7168,2048,102.052,589.2049361501979,2527.629992552816
16,128,2048,8192,2048,114.896,598.1015591143295,2555.36554797382
16,128,2048,12288,2048,168.332,612.3566232445406,2591.3528978447357
16,128,2048,16384,2048,220.01099999999997,624.6912812177574,2630.840967042557
16,128,4096,2048,2048,65.018,528.4650153495954,2386.865914054569
16,128,4096,4096,2048,118.692,578.97311306575,2473.640009436188
16,128,4096,7168,2048,196.467,612.1083148213186,2551.1629332152474
16,128,4096,8192,2048,367.236,374.25239756450895,1553.2936422355106
16,128,4096,12288,2048,437.976,470.7071396788865,1934.4653770982884
16,128,4096,16384,2048,452.741,607.1416261041081,2482.817929014602
16,128,7168,2048,2048,107.17,561.0669230568255,2504.7630493608285
16,128,7168,4096,2048,196.79400000000004,611.0912135939102,2578.8935841539883
16,128,7168,7168,2048,507.505,414.6824120038226,1706.6310203840355
16,128,7168,8192,2048,651.088,369.4096167891284,1513.8682328656034
16,128,7168,12288,2048,1321.0,273.10919974564723,1108.1090809992431
16,128,7168,16384,2048,1411.0,340.9187364649185,1376.3024464918499
16,128,8192,2048,2048,120.786,568.9357767953239,2534.931134402994
16,128,8192,4096,2048,457.579,300.3611474127965,1264.9486799000827
16,128,8192,7168,2048,397.704,604.7667827731176,2483.6526461891253
16,128,8192,8192,2048,475.15,578.5076437840683,2365.7233968220567
16,128,8192,12288,2048,680.981,605.4748376474528,2451.3650043099587
16,128,8192,16384,2048,911.354,603.229715223722,2430.0025149393095
16,128,12288,2048,2048,173.226,595.0562565896573,2639.206216156928
16,128,12288,4096,2048,336.48,612.6914830242512,2567.8394674274846
16,128,12288,7168,2048,549.751,656.2557464452087,2681.7556602898403
16,128,12288,8192,2048,637.847,646.4196906405455,2630.2884547548238
16,128,12288,12288,2048,960.661,643.8018100287198,2593.439908562959
16,128,12288,16384,2048,1284.0,642.2381003364486,2574.074417445483
16,128,16384,2048,2048,223.543,614.8211014077827,2720.613394291031
16,128,16384,4096,2048,438.26,627.2028178341624,2622.2774061059645
16,128,16384,7168,2048,746.062,644.7672407279824,2628.2495556669555
16,128,16384,8192,2048,874.021,628.9961155258284,2552.993266752172
16,128,16384,12288,2048,1320.0,624.7225157818182,2510.227393939394
16,128,16384,16384,2048,1760.0,624.7225157818182,2497.5173818181815
16,512,2048,2048,8192,69.983,981.9452829401425,1678.1291456496574
16,512,2048,4096,8192,128.731,1067.644572573817,1563.932479356177
16,512,2048,7168,8192,211.422,1137.6212909536378,1547.4061923546271
16,512,2048,8192,8192,237.076,1159.4505852300526,1556.8794479407447
16,512,2048,12288,8192,342.26700000000005,1204.6643714293225,1568.573400298597
16,512,2048,16384,8192,448.976,1224.4659266597766,1569.444852286091
16,512,4096,2048,8192,126.766,1084.194133064071,1720.5229162393703
16,512,4096,4096,8192,233.45800000000003,1177.4190944152695,1581.0070847861282
16,512,4096,7168,8192,391.085,1230.0045697278085,1522.9199994886023
16,512,4096,8192,8192,440.56300000000005,1247.848352875752,1523.2523838815332
16,512,4096,12288,8192,649.753,1269.149539643526,1497.6129821639913
16,512,4096,16384,8192,855.723,1284.8919893189734,1490.048083316681
16,512,7168,2048,8192,208.676,1152.5914267860226,1768.7647453468535
16,512,7168,4096,8192,389.794,1234.078352032099,1592.5257751530296
16,512,7168,7168,8192,667.166,1261.7753153128306,1496.24583986594
16,512,7168,8192,8192,754.8439999999999,1274.5317897525847,1489.1467270058452
16,512,7168,12288,8192,1115.0,1294.268171709417,1459.5425578475333
16,512,7168,16384,8192,1473.0000000000002,1306.2765435220638,1446.5081004752205
16,512,8192,2048,8192,243.29,1129.8364377656294,1723.993587899215
16,512,8192,4096,8192,452.729,1214.3154379065622,1556.4345822776982
16,512,8192,7168,8192,779.047,1234.935343187253,1453.6505242944263
16,512,8192,8192,8192,878.17,1252.048723796076,1451.9608003006254
16,512,8192,12288,8192,1310.9999999999998,1258.022457409611,1407.6992829900842
16,512,8192,16384,8192,1743.0000000000002,1261.6312424279974,1386.0694802065402
16,512,12288,2048,8192,347.95,1184.9888214283662,1784.0407874694642
16,512,12288,4096,8192,662.44,1244.8428851397862,1570.2363866916248
16,512,12288,7168,8192,1137.0000000000002,1269.2251639894457,1468.1908460861914
16,512,12288,8192,8192,1285.0,1283.4766082988328,1462.294312840467
16,512,12288,12288,8192,1897.0,1304.1123682108594,1432.7406389035318
16,512,12288,16384,8192,2574.0,1281.4820836550118,1381.806445998446
16,512,16384,2048,8192,1020.0000000000001,538.9762881254902,805.9642980392157
16,512,16384,4096,8192,1777.9999999999998,618.3979908751406,773.7523689538809
16,512,16384,7168,8192,3456.9999999999995,556.5939683563785,638.1845253109634
16,512,16384,8192,8192,3354.0,655.6419962886106,740.3184162194394
16,512,16384,12288,8192,4171.999999999999,790.6363574611697,860.5762761265581
16,512,16384,16384,8192,7997.000000000001,549.9620496566212,587.4228435663374
16,2048,2048,2048,32768,553.259,496.8340450747299,485.1894971432909
16,2048,2048,4096,32768,936.841,586.8186959025064,429.7988495379686
16,2048,2048,7168,32768,1589.0,605.4579448105727,380.1005512901196
16,2048,2048,8192,32768,1712.0000000000002,642.2381003364485,391.99102803738316
16,2048,2048,12288,32768,2585.0,638.0144842027079,363.45226150870405
16,2048,2048,16384,32768,2888.0,761.4346452742383,418.2685429362881
16,2048,4096,2048,32768,1037.0,530.140611270974,453.0010106075217
16,2048,4096,4096,32768,1905.0,577.1714581501312,352.27750131233597
16,2048,4096,7168,32768,2610.0,737.2204400796935,372.82702222222224
16,2048,4096,8192,32768,3882.0,566.4665779371458,276.595008758372
16,2048,4096,12288,32768,4992.0,660.7641993846154,295.7522051282051
16,2048,4096,16384,32768,5524.0,796.1706211267198,340.16078783490224
16,2048,7168,2048,32768,1712.0,561.9583377943925,450.7896822429907
16,2048,7168,4096,32768,2918.0,659.4055341357093,367.9718382453736
16,2048,7168,7168,32768,5368.000000000001,627.2828539612517,284.4125663189269
16,2048,7168,8192,32768,4913.0,783.287339144311,341.4861795237126
16,2048,7168,12288,32768,9468.0,609.6785008263626,240.9908508660752
16,2048,7168,16384,32768,7503.0,1025.800532377982,384.60364547514325
16,2048,8192,2048,32768,1835.0,599.1888979705723,475.43064414168936
16,2048,8192,4096,32768,3915.0,561.6917638702427,308.54650114942524
16,2048,8192,7168,32768,4434.0,867.9049835850248,385.94407577807846
16,2048,8192,8192,32768,6993.0,628.921280009152,268.70416016016014
16,2048,8192,12288,32768,10984.000000000002,600.6072256605971,232.1683204661325
16,2048,8192,16384,32768,14124.000000000002,622.7763397201925,228.0675072217502
16,2048,12288,2048,32768,2850.0000000000005,578.690330408421,447.3924266666666
16,2048,12288,4096,32768,5354.0,616.0879498184535,325.8928771012327
16,2048,12288,7168,32768,9436.0,611.7460837032642,259.5881237812633
16,2048,12288,8192,32768,10917.0,604.293282646881,245.88756618118532
16,2048,12288,12288,32768,16872.0,586.5104700085348,214.78654907539115
16,2048,12288,16384,32768,22216.999999999996,593.8758398213981,205.40139316739436
16,2048,16384,2048,32768,3796.9999999999995,579.1475521601265,441.85451672372926
16,2048,16384,4096,32768,7190.0,611.6893617668985,317.3437240611961
16,2048,16384,7168,32768,12810.0,600.8260261071039,248.8423918813427
16,2048,16384,8192,32768,15590.999999999998,564.177603887371,223.82534333910593
16,2048,16384,12288,32768,22150.0,595.672213693544,212.08218871331832
16,2048,16384,16384,32768,31350.000000000004,561.154259789984,188.3757585964912
32,256,2048,2048,8192,82.168,836.3289447960276,2246.0005841690195
32,256,2048,4096,8192,152.761,899.6992260590073,2196.531313620623
32,256,2048,7168,8192,249.814,962.7889893120481,2249.8208106831485
32,256,2048,8192,8192,276.623,993.6914390488138,2304.704265372005
32,256,2048,12288,8192,404.98799999999994,1018.0964878366767,2319.881319940344
32,256,2048,16384,8192,523.314,1050.527625647317,2372.4073577240433
32,256,4096,2048,8192,148.563,925.1223620416928,2371.529492538519
32,256,4096,4096,8192,278.734,986.165688233226,2287.249521048742
32,256,4096,7168,8192,463.612,1037.5838786571528,2297.941416529339
32,256,4096,8192,8192,519.348,1058.5499778337453,2325.9154786386007
32,256,4096,12288,8192,763.196,1080.500580233649,2330.1811015781004
32,256,4096,16384,8192,989.9340000000001,1110.6918519578073,2372.6937755446324
32,256,7168,2048,8192,244.81999999999996,982.4285947880077,2467.036091822564
32,256,7168,4096,8192,466.273,1031.6624319915586,2338.79945868622
32,256,7168,7168,8192,785.133,1072.1923419548025,2318.4962751533817
32,256,7168,8192,8192,880.173,1093.0495190195563,2344.5363218367297
32,256,7168,12288,8192,1295.0,1114.3698930162163,2344.923626254826
32,256,7168,16384,8192,1687.0,1140.5722279834024,2376.855141671607
32,256,8192,2048,8192,282.44,973.2258424585752,2435.440645800878
32,256,8192,4096,8192,539.953,1018.1549392039677,2299.3000946378666
32,256,8192,7168,8192,906.851,1060.8938781608003,2284.814347671227
32,256,8192,8192,8192,1016.0,1082.196484031496,2311.821102362205
32,256,8192,12288,8192,1504.9999999999998,1095.8587652252493,2296.41627641196
32,256,8192,16384,8192,1971.9999999999998,1115.1233547423935,2314.0987586206898
32,256,12288,2048,8192,412.087,1000.5577958440815,2483.480857197631
32,256,12288,4096,8192,789.303,1044.7619239151504,2338.1309332411
32,256,12288,7168,8192,1330.0,1085.0443695157894,2314.751230075188
32,256,12288,8192,8192,1490.0,1106.8909004456377,2342.05431409396
32,256,12288,12288,8192,2202.0,1123.479183694823,2331.438735694823
32,256,12288,16384,8192,2908.9999999999995,1133.906800731523,2330.0086847713997
32,256,16384,2048,8192,542.535,1013.3093973439504,2504.8236445574944
32,256,16384,4096,8192,1040.0000000000002,1057.2227190153844,2355.2630153846153
32,256,16384,7168,8192,1761.0000000000002,1092.6435824009086,2319.847868256672
32,256,16384,8192,8192,1974.0,1113.993543845998,2345.7505653495436
32,256,16384,12288,8192,2968.0,1111.36620058221,2294.996528301887
32,256,16384,16384,8192,3879.0,1133.8093609445732,2318.274755349317
32,1024,2048,2048,32768,235.6,1166.7143758234295,1424.211884550085
32,1024,2048,4096,32768,435.698,1261.7818165059284,1232.2088051815708
32,1024,2048,7168,32768,750.18,1282.4557763523424,1118.212695619718
32,1024,2048,8192,32768,850.391,1292.9483352669538,1104.8142513267428
32,1024,2048,12288,32768,1264.9999999999998,1303.7687285881425,1061.0097075098815
32,1024,2048,16384,32768,1678.0,1310.5025360858165,1039.827451728248
32,1024,4096,2048,32768,450.149,1221.275208626477,1341.7330172898305
32,1024,4096,4096,32768,846.031,1299.6115127885384,1110.5078844628626
32,1024,4096,7168,32768,1460.0,1317.9077730191782,988.2469698630138
32,1024,4096,8192,32768,1657.0,1327.111198281231,972.005272178636
32,1024,4096,12288,32768,2453.0,1344.6942043734202,930.1677032205463
32,1024,4096,16384,32768,3302.0000000000005,1331.9341341926106,894.2428879466988
32,1024,7168,2048,32768,775.815,1240.0800117347562,1297.516753349703
32,1024,7168,4096,32768,1452.0,1325.1689728705235,1063.0191955922867
32,1024,7168,7168,32768,2532.0,1329.8792891248024,927.6501737756715
32,1024,7168,8192,32768,2874.0000000000005,1339.0016343827417,910.6630814196241
32,1024,7168,12288,32768,4324.0,1334.9759587937094,853.6048843663276
32,1024,7168,16384,32768,5958.0,1291.8062092030882,799.719594494797
32,1024,8192,2048,32768,891.75,1232.9819206907764,1279.3391511073733
32,1024,8192,4096,32768,1665.0,1320.7346880192192,1047.9462246246246
32,1024,8192,7168,32768,2899.0,1327.4545350865815,914.3843145912384
32,1024,8192,8192,32768,3296.0,1334.3587715728156,895.8707572815533
32,1024,8192,12288,32768,5014.0,1315.7299095843637,829.8263996808935
32,1024,8192,16384,32768,6834.0,1287.107553732514,785.5881065261926
32,1024,12288,2048,32768,1325.0,1244.7301446520755,1266.2049811320753
32,1024,12288,4096,32768,2483.0,1328.4473956214258,1027.0385952476843
32,1024,12288,7168,32768,4347.999999999999,1327.60718625207,887.4792272309109
32,1024,12288,8192,32768,5056.0,1304.8001911898734,849.4792911392406
32,1024,12288,12288,32768,7621.0,1298.4653785571447,792.5203726545072
32,1024,12288,16384,32768,10239.000000000002,1288.6160302092,760.291847250708
32,1024,16384,2048,32768,1772.0,1240.9837785282168,1249.7700406320541
32,1024,16384,4096,32768,3318.0,1325.5113053357443,1011.2848704038577
32,1024,16384,7168,32768,5881.0,1308.719842617242,861.5404237374596
32,1024,16384,8192,32768,7051.999999999998,1247.3189197685765,799.3682041973909
32,1024,16384,12288,32768,10603.0,1244.3779622099407,746.8495663491465
32,1024,16384,16384,32768,14653.000000000002,1200.585958125708,696.1405396847063
